Timestamp,League,Target,Accuracy,Precision,Recall,F1,ROC-AUC
2026-01-13T21:50:03.555406,E0,Over2.5,0.8227421465968586,0.8232764395283201,0.8227421465968586,0.8215206481422633,0.9031120971667981
2026-01-20T19:40:46.609679,I1,OverUnder10.5Corners,0.740625,0.7381217623449194,0.740625,0.7291481968021375,0.8034092016199835
2026-01-08T23:16:45.501190,SC0,OverUnder10.5Corners,0.7064017991004498,0.7118021573198375,0.7064017991004498,0.7045135301166321,0.796214947372664
2026-01-20T19:40:52.587758,E1,OverUnder10.5Corners,0.7252359772671115,0.7255045992869884,0.7252359772671115,0.7230196722856461,0.8024974192266014
2026-01-13T21:50:09.548863,N1,Over2.5,0.8263929618768329,0.8274710624263296,0.8263929618768329,0.8254101026363927,0.8982163425630969
2026-01-13T21:49:54.266482,I1,Over2.5,0.8219895287958116,0.8249426644055383,0.8219895287958116,0.8216547261012993,0.9043076923076925
2026-01-20T19:41:07.572499,F1,OverUnder10.5Corners,0.7686274509803921,0.7739709401272499,0.7686274509803921,0.7508999932276438,0.8088679245283018
2026-01-13T21:50:06.603927,F1,Over2.5,0.7702872377020984,0.7728848498288603,0.7702872377020984,0.7691744575326601,0.8762125053846113
2026-01-13T21:49:51.060452,D1,Over2.5,0.850434004474273,0.8521336542474991,0.850434004474273,0.8492508514176456,0.9219595635119623
2026-01-20T19:41:10.309795,N1,OverUnder10.5Corners,0.7286052588600359,0.7301206342841575,0.7286052588600359,0.7260098488114923,0.8061294269808617
2026-01-08T23:16:15.660506,SC0,Over2.5,0.8099400299850075,0.8128042179786471,0.8099400299850075,0.8094111962792312,0.8911557315233786
2026-01-20T19:40:44.200478,D1,OverUnder10.5Corners,0.7387330080167306,0.7442704195010396,0.7387330080167306,0.7326827804175908,0.8127111710683751
2026-01-20T19:45:51.153329,SP1,OverUnder10.5Corners,0.7671623503202449,0.7644795206987764,0.7671623503202449,0.7593923213410396,0.8317442523388721
2026-01-20T19:45:25.430997,SP1,Over2.5,0.8472514619883039,0.8481476687663105,0.8472514619883039,0.8471976206643381,0.919833463121593
2026-01-20T19:45:56.645927,E0,OverUnder10.5Corners,0.7069440735003473,0.7104692839119024,0.7069440735003473,0.7047086898415981,0.7766067053513862
2026-01-20T19:45:28.886471,E0,Over2.5,0.8101169809305059,0.8120351967419663,0.8101169809305059,0.8086008650235105,0.8975381710313295
2026-01-20T19:45:41.127015,I1,OverUnder10.5Corners,0.7385416666666667,0.7355874746876833,0.7385416666666667,0.7255366760846704,0.8031018210654508
