Timestamp,League,Target,Accuracy,Accuracy Std,Precision Under,Precision Over,Recall Under,Recall Over
2026-01-20T19:41:14.830227,E0,OverUnder10.5Corners,0.8124223602484472,0.024023701373681643,0.7943746405313871,0.8438753965364814,0.871640308147376,0.7478056504898609
2026-01-20T19:41:15.115540,N1,OverUnder10.5Corners,0.9215384615384614,0.014100232907556423,0.904129217120396,0.9505522255522256,0.9587962290058633,0.8714407389419531
2026-01-20T19:41:14.226169,D1,OverUnder10.5Corners,0.9571428571428571,0.016342270065058718,0.9447958099128361,0.9798888070433897,0.9863247863247864,0.910933806146572
2026-01-20T19:41:14.334286,I1,OverUnder10.5Corners,0.82,0.018285923547909765,0.818181707478692,0.821454539137466,0.9211787971190823,0.6392952746283342
2026-01-06T21:21:15.956563,E0,Over2.5,0.8468354430379748,0.01894510069252628,0.8769343229869545,0.8296801346491458,0.7268641300220248,0.9228465261183965
2026-01-06T21:21:15.816796,SP1,Over2.5,0.9664516129032258,0.012510141567526018,0.9762271241830067,0.9592880861270114,0.9583405926659362,0.9711640350952206
2026-01-20T19:41:14.977798,F1,OverUnder10.5Corners,0.9543307086614172,0.015268283015484505,0.9347347917509158,1.0,1.0,0.8661790286615794
2026-01-06T21:21:15.577616,D1,Over2.5,0.8325203252032519,0.030679613437582458,0.8593025388422888,0.8229786949443895,0.6941342935265858,0.9202738925787427
2026-01-06T21:21:16.224888,N1,Over2.5,0.8929133858267717,0.035772650997167095,0.9185980531112816,0.8807941015676214,0.8009273943691188,0.9517319162173836
2026-01-20T19:41:14.507473,E1,OverUnder10.5Corners,0.8210970464135021,0.017003748252835352,0.8138473435153543,0.8373086532892936,0.8613658589461654,0.7633195363870466
2026-01-20T19:50:02.259964,SP1,OverUnder10.5Corners,0.9582278481012659,0.014761903531253924,0.9435606405609498,0.9862438756980847,0.9912894471151621,0.9010054190382059
2026-01-06T21:21:16.043830,SC0,Over2.5,0.8333333333333334,0.032940392293420606,0.8450930356193513,0.8242844511810029,0.7681271109842538,0.8869073483855118
2026-01-06T21:21:16.139069,F1,Over2.5,0.9874015748031496,0.01460412361495388,0.9897619047619047,0.9850020682593394,0.9835622028244979,0.9911224925309433
2026-01-06T21:21:15.674958,I1,Over2.5,0.8438709677419356,0.023931918698053438,0.8546295513400777,0.8327019671981197,0.8508908953212752,0.8316050328304845
2026-01-20T19:50:02.448595,E0,OverUnder10.5Corners,0.8124223602484472,0.024023701373681643,0.7943746405313871,0.8438753965364814,0.871640308147376,0.7478056504898609
2026-01-20T19:50:02.749123,N1,OverUnder10.5Corners,0.9215384615384614,0.014100232907556423,0.904129217120396,0.9505522255522256,0.9587962290058633,0.8714407389419531
2026-01-20T19:50:01.846520,D1,OverUnder10.5Corners,0.9571428571428571,0.016342270065058718,0.9447958099128361,0.9798888070433897,0.9863247863247864,0.910933806146572
2026-01-20T19:50:01.954262,I1,OverUnder10.5Corners,0.82,0.018285923547909765,0.818181707478692,0.821454539137466,0.9211787971190823,0.6392952746283342
2026-01-06T21:21:15.956563,E0,Over2.5,0.8468354430379748,0.01894510069252628,0.8769343229869545,0.8296801346491458,0.7268641300220248,0.9228465261183965
2026-01-06T21:21:15.816796,SP1,Over2.5,0.9664516129032258,0.012510141567526018,0.9762271241830067,0.9592880861270114,0.9583405926659362,0.9711640350952206
2026-01-20T19:50:02.610858,F1,OverUnder10.5Corners,0.9543307086614172,0.015268283015484505,0.9347347917509158,1.0,1.0,0.8661790286615794
2026-01-06T21:21:15.577616,D1,Over2.5,0.8325203252032519,0.030679613437582458,0.8593025388422888,0.8229786949443895,0.6941342935265858,0.9202738925787427
2026-01-06T21:21:16.224888,N1,Over2.5,0.8929133858267717,0.035772650997167095,0.9185980531112816,0.8807941015676214,0.8009273943691188,0.9517319162173836
2026-01-20T19:50:02.133688,E1,OverUnder10.5Corners,0.8210970464135021,0.017003748252835352,0.8138473435153543,0.8373086532892936,0.8613658589461654,0.7633195363870466
2026-01-21T22:04:33.449696,SP1,OverUnder10.5Corners,0.9,0.018079565641880655,0.8917123128228415,0.922777333859617,0.9560118931836497,0.7940237210729014
2026-01-06T21:21:16.139069,F1,Over2.5,0.9874015748031496,0.01460412361495388,0.9897619047619047,0.9850020682593394,0.9835622028244979,0.9911224925309433
2026-01-06T21:21:15.674958,I1,Over2.5,0.8438709677419356,0.023931918698053438,0.8546295513400777,0.8327019671981197,0.8508908953212752,0.8316050328304845
2026-01-21T22:04:33.646920,E0,OverUnder10.5Corners,0.9453416149068323,0.01638621858170552,0.920039930407005,0.9775185932766712,0.9809147672850363,0.9066179084073822
2026-01-21T22:04:33.891323,N1,OverUnder10.5Corners,0.9338461538461539,0.025558842655132516,0.9166252477880384,0.9603596403596404,0.9678921039045928,0.8895588858823439
2026-01-21T22:04:32.964564,D1,OverUnder10.5Corners,0.9428571428571428,0.015389459864813756,0.9264400249846462,0.9773998488284203,0.9833333333333334,0.8775157604412923
2026-01-21T22:04:33.132822,I1,OverUnder10.5Corners,0.8125,0.011858541225631415,0.8107640140598334,0.8148290007864476,0.9191303532908652,0.6222790485690879
2026-01-06T21:21:15.956563,E0,Over2.5,0.8468354430379748,0.01894510069252628,0.8769343229869545,0.8296801346491458,0.7268641300220248,0.9228465261183965
2026-01-06T21:21:15.816796,SP1,Over2.5,0.9664516129032258,0.012510141567526018,0.9762271241830067,0.9592880861270114,0.9583405926659362,0.9711640350952206
2026-01-21T22:04:33.780162,F1,OverUnder10.5Corners,0.9937007874015749,0.0058923738374392675,0.9906739660823145,1.0,1.0,0.9807494815838848
2026-01-06T21:21:15.577616,D1,Over2.5,0.8325203252032519,0.030679613437582458,0.8593025388422888,0.8229786949443895,0.6941342935265858,0.9202738925787427
2026-01-06T21:21:16.224888,N1,Over2.5,0.8929133858267717,0.035772650997167095,0.9185980531112816,0.8807941015676214,0.8009273943691188,0.9517319162173836
2026-01-21T22:04:33.265141,E1,OverUnder10.5Corners,0.9864978902953586,0.006751054852320701,0.981577333090746,0.9926447986565634,0.993529991172527,0.977707401701051
2026-01-22T22:24:01.365239,SP1,OverUnder10.5Corners,0.9430379746835443,0.016011532456548763,0.930718032107386,0.9691276512831932,0.9805170385602209,0.8746498074366926
2026-01-06T21:21:16.139069,F1,Over2.5,0.9874015748031496,0.01460412361495388,0.9897619047619047,0.9850020682593394,0.9835622028244979,0.9911224925309433
2026-01-06T21:21:15.674958,I1,Over2.5,0.8438709677419356,0.023931918698053438,0.8546295513400777,0.8327019671981197,0.8508908953212752,0.8316050328304845
2026-01-22T22:24:01.542195,E0,OverUnder10.5Corners,0.867080745341615,0.030580207764201683,0.8384219474450466,0.9080265730563527,0.9262498522234044,0.8023803827751197
2026-01-22T22:24:01.801624,N1,OverUnder10.5Corners,0.9784615384615385,0.013234346564680961,0.9787371096231855,0.979849480021894,0.9827920656734216,0.9717624521072796
2026-01-22T22:24:00.658521,D1,OverUnder10.5Corners,0.9063492063492063,0.02267120136045348,0.896804575675754,0.9336336336336336,0.9566001899335232,0.8229905437352245
2026-01-22T22:24:00.831030,I1,OverUnder10.5Corners,0.93625,0.02284458360312132,0.9278592525448733,0.9557923902710472,0.9766365664803496,0.865867703739068
2026-01-06T21:21:15.956563,E0,Over2.5,0.8468354430379748,0.01894510069252628,0.8769343229869545,0.8296801346491458,0.7268641300220248,0.9228465261183965
2026-01-06T21:21:15.816796,SP1,Over2.5,0.9664516129032258,0.012510141567526018,0.9762271241830067,0.9592880861270114,0.9583405926659362,0.9711640350952206
2026-01-22T22:24:01.631510,F1,OverUnder10.5Corners,0.9244094488188976,0.023674482485626612,0.9023737373737374,0.9829787234042552,0.9893333333333334,0.801367897469578
2026-01-06T21:21:15.577616,D1,Over2.5,0.8325203252032519,0.030679613437582458,0.8593025388422888,0.8229786949443895,0.6941342935265858,0.9202738925787427
2026-01-06T21:21:16.224888,N1,Over2.5,0.8929133858267717,0.035772650997167095,0.9185980531112816,0.8807941015676214,0.8009273943691188,0.9517319162173836
2026-01-22T22:24:01.160290,E1,OverUnder10.5Corners,0.902928870292887,0.006149346634602097,0.8955698264615775,0.9167538374383597,0.9273575628978359,0.8671937314034401
